,ano,turma,matricula,nota,situacao
223,2019.1,05A,20170118109,0.0,REPROVADO
224,2019.1,05A,2016021874,7.7,APROVADO
225,2019.1,05A,20180039930,7.3,APROVADO
226,2019.1,05A,20190003805,0.2,REPROVADO
227,2019.1,05A,20170039711,0.0,REPROVADO
228,2019.1,05A,20180107029,0.0,REPROVADO
229,2019.1,05A,20180033533,7.0,APROVADO
230,2019.1,05A,20180038511,9.2,APROVADO
231,2019.1,05A,20180135328,0.2,REPROVADO
232,2019.1,05A,20180034512,8.3,APROVADO
233,2019.1,05A,20180106326,8.2,APROVADO
234,2019.1,05A,20180038899,0.6,REPROVADO
235,2019.1,05A,20180041992,8.5,APROVADO
236,2019.1,05A,20170036255,4.2,REPROVADO
237,2019.1,05A,20180032859,7.2,APROVADO
238,2019.1,05A,20170183368,0.2,REPROVADO
239,2019.1,05A,20180033195,8.2,APROVADO
240,2019.1,05A,20170043714,0.0,REPROVADO
241,2019.1,05A,20190073597,7.8,APROVADO
242,2019.1,05A,20190075617,7.2,APROVADO
243,2019.1,04A,2013091285,1.5,REPROVADO
244,2019.1,04A,20180037659,0.3,REPROVADO
245,2019.1,04A,20180136586,1.7,REPROVADO
246,2019.1,04A,20180108984,0.2,REPROVADO
247,2019.1,04A,20180134680,8.3,APROVADO
248,2019.1,04A,20180136067,1.4,REPROVADO
249,2019.1,04A,20180135570,5.3,APROVADO POR NOTA
250,2019.1,04A,20180108204,1.2,REPROVADO
251,2019.1,04A,20180129142,6.7,APROVADO POR NOTA
252,2019.1,04A,20180041698,9.2,APROVADO
253,2019.1,04A,20180146537,5.0,APROVADO POR NOTA
254,2019.1,04A,20180038351,0.0,REPROVADO
255,2019.1,04A,20180038413,9.2,APROVADO
256,2019.1,04A,20170138308,0.0,REPROVADO
257,2019.1,04A,20190083109,10.0,APROVADO
258,2019.1,04A,20180039591,1.5,REPROVADO
259,2019.1,01A,20180032115,3.7,REPROVADO
260,2019.1,01A,20180109785,5.5,APROVADO POR NOTA
261,2019.1,01A,20180130466,9.0,APROVADO
262,2019.1,01A,20180134812,2.1,REPROVADO
263,2019.1,01A,20180134723,6.5,APROVADO POR NOTA
264,2019.1,01A,20180036894,8.4,APROVADO
265,2019.1,01A,20180135435,7.5,APROVADO
266,2019.1,01A,20180106980,8.5,APROVADO
267,2019.1,01A,20180038217,9.7,APROVADO
268,2019.1,01A,20180135480,7.1,APROVADO
269,2019.1,01A,20180109720,8.1,APROVADO
270,2019.1,01A,20180135112,6.0,APROVADO POR NOTA
271,2019.1,01A,20180134830,10.0,APROVADO
272,2019.1,01A,20180110089,3.6,REPROVADO
273,2019.1,01A,20180135014,9.5,APROVADO
274,2019.1,01A,20180037695,7.0,APROVADO
275,2019.1,01A,20180135720,5.9,APROVADO POR NOTA
276,2019.1,01A,20180134840,8.5,APROVADO
277,2019.1,01A,20180146410,5.8,APROVADO POR NOTA
278,2019.1,01A,20180110561,9.5,APROVADO
279,2019.1,01A,20180033631,4.8,REPROVADO
280,2019.1,01A,20180134732,5.7,APROVADO POR NOTA
281,2019.1,01A,20180038736,6.7,APROVADO POR NOTA
282,2019.1,01A,20180146205,1.1,REPROVADO
283,2019.1,01A,20170118440,0.0,REPROVADO POR MÉDIA E POR FALTAS
284,2019.1,01A,20180109909,5.2,APROVADO POR NOTA
285,2019.1,01A,20180041339,0.7,REPROVADO
286,2019.1,05D,20170114988,0.0,REPROVADO
287,2019.1,05D,20180148308,7.5,APROVADO
288,2019.1,05D,20170138854,0.2,REPROVADO
289,2019.1,05D,20170044533,8.5,APROVADO
290,2019.1,05D,20170149310,8.7,APROVADO
291,2019.1,05D,20180035037,8.3,APROVADO
292,2019.1,05D,20160154139,1.2,REPROVADO
293,2019.1,05D,20180033551,5.3,APROVADO POR NOTA
294,2019.1,05D,20150127890,0.2,REPROVADO
295,2019.1,05D,20170040777,6.7,APROVADO POR NOTA
296,2019.1,05D,20180037194,0.0,REPROVADO
297,2019.1,05D,20180034272,0.2,REPROVADO
298,2019.1,05D,20180108483,0.0,REPROVADO
299,2019.1,05D,20190082881,0.2,REPROVADO
300,2019.1,05D,20180108287,0.2,REPROVADO
301,2019.1,05D,20180135972,0.7,REPROVADO
302,2019.1,05D,20180109480,7.4,APROVADO
303,2019.1,05D,20180107280,6.5,APROVADO POR NOTA
304,2019.1,05D,20180036016,8.8,APROVADO
305,2019.1,02A,20190002924,6.4,APROVADO POR NOTA
306,2019.1,02A,20180031691,5.2,APROVADO POR NOTA
307,2019.1,02A,20180038093,7.3,APROVADO
308,2019.1,02A,20180089118,8.0,APROVADO
309,2019.1,02A,20180043351,7.2,APROVADO
310,2019.1,02A,20180146214,0.3,REPROVADO
311,2019.1,02A,20160100853,1.9,REPROVADO
312,2019.1,02A,20170133811,0.9,REPROVADO
313,2019.1,02A,20180156560,9.8,APROVADO
314,2019.1,02A,20170138522,5.9,APROVADO POR NOTA
315,2019.1,02A,20180156598,0.0,REPROVADO POR MÉDIA E POR FALTAS
316,2019.1,02A,2016013578,0.1,REPROVADO
317,2019.1,02A,20180034497,8.4,APROVADO
318,2019.1,02A,20180107047,0.0,REPROVADO POR MÉDIA E POR FALTAS
319,2019.1,02A,20170118501,0.0,REPROVADO
320,2019.1,02A,2016090666,6.4,APROVADO POR NOTA
321,2019.1,02A,20170118619,0.7,REPROVADO
322,2019.1,02A,20190073111,0.0,REPROVADO POR MÉDIA E POR FALTAS
323,2019.1,03A,20180135140,0.7,REPROVADO POR MÉDIA E POR FALTAS
324,2019.1,03A,20180134868,6.5,APROVADO POR NOTA
325,2019.1,03A,20180134699,5.0,APROVADO POR NOTA
326,2019.1,03A,20180135506,6.5,APROVADO POR NOTA
327,2019.1,03A,20180108320,0.0,REPROVADO POR MÉDIA E POR FALTAS
328,2019.1,03A,20180135426,9.0,APROVADO
329,2019.1,03A,20180033776,5.0,APROVADO POR NOTA
330,2019.1,03A,20170137795,7.0,APROVADO
331,2019.1,03A,20180134714,7.0,APROVADO
332,2019.1,03A,20180030415,0.0,REPROVADO POR MÉDIA E POR FALTAS
333,2019.1,03A,20180042597,2.6,REPROVADO
334,2019.1,03A,20180034970,0.0,REPROVADO POR MÉDIA E POR FALTAS
335,2019.1,03D,20150126140,0.0,REPROVADO POR MÉDIA E POR FALTAS
336,2019.1,03D,20180034595,1.8,REPROVADO
337,2019.1,03D,20180035959,7.0,APROVADO
338,2019.1,03D,20180156613,0.6,REPROVADO
339,2019.1,03D,20180042274,6.5,APROVADO POR NOTA
340,2019.1,03D,20180038333,6.3,APROVADO POR NOTA
341,2019.1,03D,20180042013,3.4,REPROVADO
342,2019.1,03D,20180032572,8.0,APROVADO
343,2019.1,03D,20180107468,7.0,APROVADO
344,2019.1,01B,20180135097,1.3,REPROVADO
345,2019.1,01B,20180135696,0.0,REPROVADO
346,2019.1,01B,20180106282,8.7,APROVADO
347,2019.1,01B,20180042292,0.4,REPROVADO
348,2019.1,01B,20180110866,3.2,REPROVADO
349,2019.1,01B,20180135542,7.5,APROVADO
350,2019.1,01B,20180128922,4.9,REPROVADO
351,2019.1,01B,20180135417,8.9,APROVADO
352,2019.1,01B,20180109462,9.9,APROVADO
353,2019.1,01B,20180146260,6.6,APROVADO POR NOTA
354,2019.1,01B,20180044054,7.8,APROVADO
355,2019.1,01B,20180134779,7.5,APROVADO
356,2019.1,01B,20180036670,4.2,REPROVADO
357,2019.1,01B,20180135640,9.9,APROVADO
358,2019.1,01B,20180030371,6.4,APROVADO POR NOTA
359,2019.1,01B,20180108385,7.3,APROVADO
360,2019.1,01B,20180029998,7.7,APROVADO
361,2019.1,01B,20180034479,9.5,APROVADO
362,2019.1,01B,20180107181,5.6,APROVADO POR NOTA
363,2019.1,01B,20180135103,7.0,APROVADO
364,2019.1,01B,20180135631,6.8,APROVADO POR NOTA
365,2019.1,01B,20180134877,0.4,REPROVADO
366,2019.1,01B,20180043692,7.3,APROVADO
367,2019.1,01B,20180106120,2.5,REPROVADO
368,2019.1,01B,20180044036,9.9,APROVADO
369,2019.1,01B,20180034577,9.1,APROVADO
370,2019.1,01B,20180135490,0.3,REPROVADO
371,2019.1,01B,20180030934,5.8,APROVADO POR NOTA
372,2019.1,01B,20180110660,8.5,APROVADO
373,2019.1,04D,20150126936,1.5,REPROVADO
374,2019.1,04D,20160146861,0.0,REPROVADO
375,2019.1,04D,2016015492,5.0,APROVADO POR NOTA
376,2019.1,04D,20180035251,1.3,REPROVADO
377,2019.1,04D,20180148326,6.3,APROVADO POR NOTA
378,2019.1,04D,20180107548,0.0,REPROVADO
379,2019.1,04D,20180088012,6.3,APROVADO POR NOTA
380,2019.1,04D,2015095416,0.8,REPROVADO
381,2019.1,04D,20180036197,6.0,APROVADO POR NOTA
382,2019.1,04D,20180037318,9.3,APROVADO
383,2019.1,04D,20180146555,1.2,REPROVADO
384,2019.1,04D,20160108842,7.0,APROVADO
385,2019.1,04D,20180087570,1.2,REPROVADO
386,2019.1,04D,20180039214,0.0,REPROVADO
387,2019.1,04D,20180031350,1.0,REPROVADO
388,2019.1,03B,20180030335,0.0,REPROVADO POR MÉDIA E POR FALTAS
389,2019.1,03B,20180035313,1.0,REPROVADO POR MÉDIA E POR FALTAS
390,2019.1,03B,20170042056,1.4,REPROVADO
391,2019.1,03B,20180033471,0.2,REPROVADO POR MÉDIA E POR FALTAS
392,2019.1,03B,20180039439,1.0,REPROVADO POR MÉDIA E POR FALTAS
